ORDERNUMBER,MATERIAL_NUMBER,BATCHNUMBER,Order ID,Sales Document,Order Date, Product Qty ,Product SKU,Material,Product Name,Club Name
1382598,AGA-11306_WHITE/NAVY/ROYALBLUE_XS,,1382598,1000441551,45796,1,AGA-11306_WNROBL_WXS_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_XS,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382598,AGA-8140CHA_ROYALBLUENAVY_XS,,1382598,1000441551,45796,1,AGA-8140_ROYALBLUENAVY_WXS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_XS,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382598,AGX-2271_WHITEROYALBLUE_L,,1382598,1000441551,45796,2,AGX-2271_WHITEROYALBLUE_L_CHRLC25MK,AGX-2271_WHITEROYALBLUE_L,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382598,AGA-11303_NAVYWHITE_XS,,1382598,1000441551,45796,1,AGA-11303_NAVYWHITE_WXS_CHRLC25MK,AGA-11303_NAVYWHITE_XS,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382598,AGA-7730CHA_NAVYWHITE_XS,,1382598,1000441551,45796,1,AGA-7730_NAVYWHITE_WXS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_XS,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382598,AGX-1782_NAVY/WHITE_L,,1382598,1000441551,45796,2,AGX-1782_NAVYWHITE_L_CHRLC25MK,AGX-1782_NAVY/WHITE_L,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382598,AGA-6492_NAVY/WHITE_S,,1382598,1000441551,45796,1,AGA-6492_NAVYWHITE_WS_CHRLC25MK,AGA-6492_NAVY/WHITE_S,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382610,AGA-11306_WHITE/NAVY/ROYALBLUE_M,,1382610,1000441560,45796,1,AGA-11306_WNROBL_WM_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_M,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382610,AGA-8140CHA_ROYALBLUENAVY_M,,1382610,1000441560,45796,1,AGA-8140_ROYALBLUENAVY_WM_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_M,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382610,AGX-2271_WHITEROYALBLUE_M,,1382610,1000441560,45796,2,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382610,AGA-11303_NAVYWHITE_M,,1382610,1000441560,45796,1,AGA-11303_NAVYWHITE_WM_CHRLC25MK,AGA-11303_NAVYWHITE_M,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382610,AGA-7730CHA_NAVYWHITE_M,,1382610,1000441560,45796,1,AGA-7730_NAVYWHITE_WM_CHRLC25MK,AGA-7730CHA_NAVYWHITE_M,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382610,AGX-1782_NAVY/WHITE_M,,1382610,1000441560,45796,2,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382610,AGA-6489_NAVY/WHITE_M,,1382610,1000441560,45796,1,AGA-6489_NAVYWHITE_AM_CHRLC25MK,AGA-6489_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382612,AGA-11306_WHITE/NAVY/ROYALBLUE_S,,1382612,1000441562,45796,1,AGA-11306_WNROBL_WS_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_S,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382612,AGA-8140CHA_ROYALBLUENAVY_XS,,1382612,1000441562,45796,1,AGA-8140_ROYALBLUENAVY_WXS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_XS,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382612,AGX-2271_WHITEROYALBLUE_M,,1382612,1000441562,45796,2,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382612,AGA-11303_NAVYWHITE_S,,1382612,1000441562,45796,1,AGA-11303_NAVYWHITE_WS_CHRLC25MK,AGA-11303_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382612,AGA-7730CHA_NAVYWHITE_XS,,1382612,1000441562,45796,1,AGA-7730_NAVYWHITE_WXS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_XS,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382612,AGX-1782_NAVY/WHITE_M,,1382612,1000441562,45796,2,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382612,AGA-6492_NAVY/WHITE_S,,1382612,1000441562,45796,1,AGA-6492_NAVYWHITE_WS_CHRLC25MK,AGA-6492_NAVY/WHITE_S,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382614,AGA-11306_WHITE/NAVY/ROYALBLUE_M,,1382614,1000441564,45796,1,AGA-11306_WNROBL_WM_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_M,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382614,AGA-8140CHA_ROYALBLUENAVY_S,,1382614,1000441564,45796,1,AGA-8140_ROYALBLUENAVY_WS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382614,AGX-2271_WHITEROYALBLUE_M,,1382614,1000441564,45796,2,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382614,AGA-11303_NAVYWHITE_M,,1382614,1000441564,45796,1,AGA-11303_NAVYWHITE_WM_CHRLC25MK,AGA-11303_NAVYWHITE_M,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382614,AGA-7730CHA_NAVYWHITE_S,,1382614,1000441564,45796,1,AGA-7730_NAVYWHITE_WS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382614,AGX-1782_NAVY/WHITE_M,,1382614,1000441564,45796,3,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382614,AGA-6492_NAVY/WHITE_M,,1382614,1000441564,45796,1,AGA-6492_NAVYWHITE_WM_CHRLC25MK,AGA-6492_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382614,AGA-11306_WHITE/NAVY/ROYALBLUE_M,,1382614,1000441564,45796,1,AGA-11306_WNROBL_WM_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_M,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382614,AGA-8140CHA_ROYALBLUENAVY_S,,1382614,1000441564,45796,1,AGA-8140_ROYALBLUENAVY_WS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382614,AGX-2271_WHITEROYALBLUE_M,,1382614,1000441564,45796,2,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382614,AGA-11303_NAVYWHITE_M,,1382614,1000441564,45796,1,AGA-11303_NAVYWHITE_WM_CHRLC25MK,AGA-11303_NAVYWHITE_M,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382614,AGA-7730CHA_NAVYWHITE_S,,1382614,1000441564,45796,1,AGA-7730_NAVYWHITE_WS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382614,AGX-1782_NAVY/WHITE_M,,1382614,1000441564,45796,3,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382614,AGA-6492_NAVY/WHITE_M,,1382614,1000441564,45796,1,AGA-6492_NAVYWHITE_WM_CHRLC25MK,AGA-6492_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382616,AGA-11306_WHITE/NAVY/ROYALBLUE_S,,1382616,1000441566,45796,1,AGA-11306_WNROBL_WS_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_S,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382616,AGA-8140CHA_ROYALBLUENAVY_S,,1382616,1000441566,45796,1,AGA-8140_ROYALBLUENAVY_WS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382616,AGX-2271_WHITEROYALBLUE_M,,1382616,1000441566,45796,1,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382616,AGA-11303_NAVYWHITE_S,,1382616,1000441566,45796,1,AGA-11303_NAVYWHITE_WS_CHRLC25MK,AGA-11303_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382616,AGA-7730CHA_NAVYWHITE_S,,1382616,1000441566,45796,1,AGA-7730_NAVYWHITE_WS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382616,AGX-1782_NAVY/WHITE_M,,1382616,1000441566,45796,1,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382616,AGA-6492_NAVY/WHITE_S,,1382616,1000441566,45796,1,AGA-6492_NAVYWHITE_WS_CHRLC25MK,AGA-6492_NAVY/WHITE_S,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382626,AGA-8140CHA_ROYALBLUENAVY_S,,1382626,1000441575,45796,1,AGA-8140_ROYALBLUENAVY_WS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382665,AGA-11306_WHITE/NAVY/ROYALBLUE_S,,1382665,1000441609,45796,1,AGA-11306_WNROBL_WS_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_S,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382665,AGA-8140CHA_ROYALBLUENAVY_XS,,1382665,1000441609,45796,1,AGA-8140_ROYALBLUENAVY_WXS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_XS,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382665,AGX-2271_WHITEROYALBLUE_L,,1382665,1000441609,45796,3,AGX-2271_WHITEROYALBLUE_L_CHRLC25MK,AGX-2271_WHITEROYALBLUE_L,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382665,AGA-11303_NAVYWHITE_S,,1382665,1000441609,45796,1,AGA-11303_NAVYWHITE_WS_CHRLC25MK,AGA-11303_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382665,AGA-7730CHA_NAVYWHITE_XS,,1382665,1000441609,45796,1,AGA-7730_NAVYWHITE_WXS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_XS,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382665,AGX-1782_NAVY/WHITE_L,,1382665,1000441609,45796,3,AGX-1782_NAVYWHITE_L_CHRLC25MK,AGX-1782_NAVY/WHITE_L,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382665,AGA-6492_NAVY/WHITE_M,,1382665,1000441609,45796,1,AGA-6492_NAVYWHITE_WM_CHRLC25MK,AGA-6492_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382674,AGA-6360_SKYBLUEWHITE_S,,1382674,1000441616,45796,1,AGA-6360_SKYBLUEWHITE_WS_CTP25MK,AGA-6360_SKYBLUEWHITE_S,COASTAL PREMIER ALLIANCE  MADISON ll RHOMBUS JERSEY SKY BLUE WHITE -KIT,Coastal Premier Fc
1382674,AGA-5761_BLACK/WHITE_S,,1382674,1000441616,45796,1,AGA-5761_BLACKWHITE_WS_CTP25MK,AGA-5761_BLACK/WHITE_S,COASTAL PREMIER ALLIANCE  EMPIRE KNIT STRIPE JERSEY BLACK WHITE -KIT,Coastal Premier Fc
1382674,AGA-5761_WHITE/BLACK_S,,1382674,1000441616,45796,1,AGA-5761_WHITEBLACK_WS_CTP25MK,AGA-5761_WHITE/BLACK_S,COASTAL PREMIER ALLIANCE  EMPIRE KNIT STRIPE JERSEY WHITE BLACK -KIT,Coastal Premier Fc
1382674,AGA-6585_SKYBLUE/WHITE_S,,1382674,1000441616,45796,1,AGA-6585_SKYBLUEWHITE_WS_CTP25MK,AGA-6585_SKYBLUE/WHITE_S,COASTAL PREMIER ALLIANCE  TEAM MATCH SHORTS WITH 4 CUBES SKY BLUE WHITE -KIT,Coastal Premier Fc
1382674,AGA-6585_BLACK/WHITE_S,,1382674,1000441616,45796,1,AGA-6585_BLACKWHITE_WS_CTP25MK,AGA-6585_BLACK/WHITE_S,COASTAL PREMIER ALLIANCE  TEAM MATCH SHORTS WITH 4 CUBES BLACK WHITE -KIT,Coastal Premier Fc
1382674,AGX-1782_SKYBLUE/WHITE_M,,1382674,1000441616,45796,2,AGX-1782_SKYBLUEWHITE_M_CTP25MK,AGX-1782_SKYBLUE/WHITE_M,COASTAL PREMIER ALLIANCE  4 CUBE MATCH SOCKS SKY BLUE WHITE -KIT,Coastal Premier Fc
1382674,AGX-1782_BLACK/WHITE_M,,1382674,1000441616,45796,2,AGX-1782_BLACKWHITE_M_CTP25MK,AGX-1782_BLACK/WHITE_M,COASTAL PREMIER ALLIANCE  4 CUBE MATCH SOCKS BLACK WHITE -KIT,Coastal Premier Fc
1382674,AGX-1695_WHITE/BLACK_M,,1382674,1000441616,45796,2,AGX-1695_WHITEBLACK_M_CTP25MK,AGX-1695_WHITE/BLACK_M,COASTAL PREMIER ALLIANCE CS ll MATCH SOCKS WHITE BLACK -KIT,Coastal Premier Fc
1382674,AGA-6563_SKYBLUE/WHITE_S,,1382674,1000441616,45796,3,AGA-6563_SKYBLUEWHITE_WS_CTP25MK,AGA-6563_SKYBLUE/WHITE_S,COASTAL PREMIER ALLIANCE  COASTAL PREMIER ALLIANCE TEAM JERSEY SKY BLUE WHITE -KIT,Coastal Premier Fc
1382674,AGX-5022_BLACK/WHITE_OS,,1382674,1000441616,45796,1,AGX-5022_BLACKWHITE_O_CTP25MK,AGX-5022_BLACK/WHITE_OS,COASTAL PREMIER ALLIANCE   CS ll BACKPACK BLACK WHITE,Coastal Premier Fc
1382674,AGA-5999_BLACK/WHITE_S,,1382674,1000441616,45796,1,AGA-5999_BLACKWHITE_WS_CTP25MK,AGA-5999_BLACK/WHITE_S,COASTAL PREMIER ALLIANCE  MADISON TRAINING JACKET   BLACK WHITE,Coastal Premier Fc
1382674,AGA-6038_BLACK/WHITE_S,,1382674,1000441616,45796,1,AGA-6038_BLACKWHITE_WS_CTP25MK,AGA-6038_BLACK/WHITE_S,COASTAL PREMIER ALLIANCE  MADISON  TRAINING PANTS BLACK WHITE,Coastal Premier Fc
1382694,AGX-1782_NAVY/WHITE_M,,1382694,1000441633,45796,2,AGX-1782_NAVYWHITE_M_CHRLC25O,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCCER SOCK NAVY WHITE,Charlotte Independence
1382694,AGA-11304_WHITE/NAVY/ROYALBLUE_10-12,,1382694,1000441633,45796,1,AGA-11304_WNROBL_YM_CHRLC25MK,AGA-11304_WHITE/NAVY/ROYALBLUE_10-12,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382694,AGA-8138CHA_ROYALBLUENAVY_10-12,,1382694,1000441633,45796,1,AGA-8138_ROYALBLUENAVY_YM_CHRLC25MK,AGA-8138CHA_ROYALBLUENAVY_10-12,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382694,AGX-2271_WHITEROYALBLUE_M,,1382694,1000441633,45796,2,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382694,AGA-11301_NAVYWHITE_10-12,,1382694,1000441633,45796,1,AGA-11301_NAVYWHITE_YM_CHRLC25MK,AGA-11301_NAVYWHITE_10-12,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382694,AGA-7728CHA_NAVYWHITE_10-12,,1382694,1000441633,45796,1,AGA-7728_NAVYWHITE_YM_CHRLC25MK,AGA-7728CHA_NAVYWHITE_10-12,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382694,AGX-1782_NAVY/WHITE_M,,1382694,1000441633,45796,2,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382694,AGA-6488_NAVY/WHITE_14-16,,1382694,1000441633,45796,1,AGA-6488_NAVYWHITE_YL_CHRLC25MK,AGA-6488_NAVY/WHITE_14-16,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382725,AGA-5937_SKYBLUEWHITE_S,,1382725,1000441660,45796,1,AGA-5937_SKYBLUEWHITE_AS_CTP25MK,AGA-5937_SKYBLUEWHITE_S,COASTAL PREMIER ALLIANCE  MADISON ll RHOMBUS JERSEY SKY BLUE WHITE -KIT,Coastal Premier Fc
1382725,AGA-5760_BLACK/WHITE_S,,1382725,1000441660,45796,1,AGA-5760_BLACKWHITE_AS_CTP25MK,AGA-5760_BLACK/WHITE_S,COASTAL PREMIER ALLIANCE  EMPIRE KNIT STRIPE JERSEY BLACK WHITE -KIT,Coastal Premier Fc
1382725,AGA-5760_WHITE/BLACK_S,,1382725,1000441660,45796,1,AGA-5760_WHITEBLACK_AS_CTP25MK,AGA-5760_WHITE/BLACK_S,COASTAL PREMIER ALLIANCE  EMPIRE KNIT STRIPE JERSEY WHITE BLACK -KIT,Coastal Premier Fc
1382725,AGA-6584_SKYBLUE/WHITE_S,,1382725,1000441660,45796,1,AGA-6584_SKYBLUEWHITE_AS_CTP25MK,AGA-6584_SKYBLUE/WHITE_S,COASTAL PREMIER ALLIANCE  TEAM MATCH SHORTS WITH 4 CUBES SKY BLUE WHITE -KIT,Coastal Premier Fc
1382725,AGA-6584_BLACK/WHITE_S,,1382725,1000441660,45796,1,AGA-6584_BLACKWHITE_AS_CTP25MK,AGA-6584_BLACK/WHITE_S,COASTAL PREMIER ALLIANCE  TEAM MATCH SHORTS WITH 4 CUBES BLACK WHITE -KIT,Coastal Premier Fc
1382725,AGX-1782_SKYBLUE/WHITE_M,,1382725,1000441660,45796,2,AGX-1782_SKYBLUEWHITE_M_CTP25MK,AGX-1782_SKYBLUE/WHITE_M,COASTAL PREMIER ALLIANCE  4 CUBE MATCH SOCKS SKY BLUE WHITE -KIT,Coastal Premier Fc
1382725,AGX-1782_BLACK/WHITE_M,,1382725,1000441660,45796,2,AGX-1782_BLACKWHITE_M_CTP25MK,AGX-1782_BLACK/WHITE_M,COASTAL PREMIER ALLIANCE  4 CUBE MATCH SOCKS BLACK WHITE -KIT,Coastal Premier Fc
1382725,AGX-1695_WHITE/BLACK_M,,1382725,1000441660,45796,2,AGX-1695_WHITEBLACK_M_CTP25MK,AGX-1695_WHITE/BLACK_M,COASTAL PREMIER ALLIANCE CS ll MATCH SOCKS WHITE BLACK -KIT,Coastal Premier Fc
1382725,AGA-6562_SKYBLUE/WHITE_S,,1382725,1000441660,45796,3,AGA-6562_SKYBLUEWHITE_AS_CTP25MK,AGA-6562_SKYBLUE/WHITE_S,COASTAL PREMIER ALLIANCE  COASTAL PREMIER ALLIANCE TEAM JERSEY SKY BLUE WHITE -KIT,Coastal Premier Fc
1382725,AGA-5998_BLACK/WHITE_S,,1382725,1000441660,45796,1,AGA-5998_BLACKWHITE_AS_CTP25MK,AGA-5998_BLACK/WHITE_S,COASTAL PREMIER ALLIANCE  MADISON TRAINING JACKET   BLACK WHITE,Coastal Premier Fc
1382736,AGA-11305_WHITE/NAVY/ROYALBLUE_L,,1382736,1000441668,45796,1,AGA-11305_WNROBL_AL_CHRLC25MK,AGA-11305_WHITE/NAVY/ROYALBLUE_L,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382736,AGA-8139CHA_ROYALBLUENAVY_L,,1382736,1000441668,45796,1,AGA-8139_ROYALBLUENAVY_AL_CHRLC25MK,AGA-8139CHA_ROYALBLUENAVY_L,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382736,AGX-2271_WHITEROYALBLUE_L,,1382736,1000441668,45796,1,AGX-2271_WHITEROYALBLUE_L_CHRLC25MK,AGX-2271_WHITEROYALBLUE_L,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382736,AGA-11302_NAVYWHITE_L,,1382736,1000441668,45796,1,AGA-11302_NAVYWHITE_AL_CHRLC25MK,AGA-11302_NAVYWHITE_L,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382736,AGA-7729CHA_NAVYWHITE_L,,1382736,1000441668,45796,1,AGA-7729_NAVYWHITE_AL_CHRLC25MK,AGA-7729CHA_NAVYWHITE_L,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382736,AGX-1782_NAVY/WHITE_L,,1382736,1000441668,45796,1,AGX-1782_NAVYWHITE_L_CHRLC25MK,AGX-1782_NAVY/WHITE_L,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382736,AGA-6489_NAVY/WHITE_XL,,1382736,1000441668,45796,1,AGA-6489_NAVYWHITE_AXL_CHRLC25MK,AGA-6489_NAVY/WHITE_XL,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382736,AGX-1782_NAVY/WHITE_L,,1382736,1000441668,45796,1,AGX-1782_NAVYWHITE_L_CHRLC25O,AGX-1782_NAVY/WHITE_L,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCCER SOCK NAVY WHITE,Charlotte Independence
1382741,AGA-11304_WHITE/NAVY/ROYALBLUE_18-20,,1382741,1000441673,45796,1,AGA-11304_WNROBL_YXL_CHRLC25MK,AGA-11304_WHITE/NAVY/ROYALBLUE_18-20,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382741,AGA-8138CHA_ROYALBLUENAVY_18-20,,1382741,1000441673,45796,1,AGA-8138_ROYALBLUENAVY_YXL_CHRLC25MK,AGA-8138CHA_ROYALBLUENAVY_18-20,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382741,AGX-2271_WHITEROYALBLUE_M,,1382741,1000441673,45796,1,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382741,AGA-11301_NAVYWHITE_18-20,,1382741,1000441673,45796,1,AGA-11301_NAVYWHITE_YXL_CHRLC25MK,AGA-11301_NAVYWHITE_18-20,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
